"age","genename","measurement","percent"
15,"FUT4",0.226612101050506,0.00456666666666667
16,"FUT4",0.185469094299607,0.00126666666666667
17,"FUT4",0.444111745680287,0.0084
18,"FUT4",0.206886755747735,0.0014
19,"FUT4",0.896425494114826,0.0145
20,"FUT4",0.341864346253398,0.0015
21,"FUT4",0.631549791460504,0.00365
22,"FUT4",0,0.00295
23,"FUT4",1,0.0073
11,"TBR1",0.197538403886037,0.0175
12,"TBR1",0.149033629277466,0.0101
13,"TBR1",0.135278674033886,0.00573333333333333
14,"TBR1",0,0.004
15,"TBR1",0.0353534603488512,0.0074
16,"TBR1",0.0599768768978765,0.0102666666666667
17,"TBR1",0.105916800055543,0.0134
18,"TBR1",0.0763734673701367,0.0136
19,"TBR1",0.544889613306256,0.04935
20,"TBR1",0.40698860616858,0.0383666666666667
21,"TBR1",0.53927568926296,0.0575
22,"TBR1",0.365173914933109,0.03915
23,"TBR1",1,0.1035
11,"EOMES",0.26419869263575,0.38755
12,"EOMES",0.410367897313269,0.45255
13,"EOMES",0,0.246733333333333
14,"EOMES",0.0483471837119816,0.27355
15,"EOMES",0.0115259130991045,0.2351
16,"EOMES",0.0610185680779385,0.254
17,"EOMES",0.275212016201942,0.3276
18,"EOMES",0.163030094474359,0.3149
19,"EOMES",0.766081584220382,0.5574
20,"EOMES",0.497969864215634,0.483433333333333
21,"EOMES",0.680233204174364,0.54035
22,"EOMES",0.035000024640023,0.327
23,"EOMES",1,0.6933
11,"NTRK2",0.459336789625502,0.0288
12,"NTRK2",0.296929196851388,0.01985
13,"NTRK2",0.0717388782082566,0.0136666666666667
14,"NTRK2",0,0.0095
15,"NTRK2",0.285889519886426,0.0226
16,"NTRK2",0.170634035183849,0.0179333333333333
17,"NTRK2",0.192719507788751,0.0182
18,"NTRK2",0.145679510917362,0.01665
19,"NTRK2",0.403687976107824,0.0224
20,"NTRK2",0.381359491768008,0.0267
21,"NTRK2",0.453883356168563,0.0265
22,"NTRK2",0.36080914146724,0.028
23,"NTRK2",1,0.0404
11,"TUBB3",1,0.027
12,"TUBB3",0.931723829771927,0.04105
13,"TUBB3",0.240306903986773,0.0014
14,"TUBB3",0.179066511473921,5e-04
15,"TUBB3",0.341185632468828,7e-04
16,"TUBB3",0.012213999370314,0.000933333333333333
17,"TUBB3",0.474216097351085,0.00055
18,"TUBB3",0.308968333309726,9e-04
19,"TUBB3",0.510880540918448,0.00105
20,"TUBB3",0.258361839579706,0.00126666666666667
21,"TUBB3",0.330196398253144,0.00145
22,"TUBB3",0,0.0016
23,"TUBB3",0.419346233289752,9e-04
11,"VCAM1",0.824141942659875,0.09605
12,"VCAM1",1,0.12865
13,"VCAM1",0.434341748854776,0.0341
14,"VCAM1",0.357993061583388,0.01805
15,"VCAM1",0.391275468631914,0.0338
16,"VCAM1",0.331480549496923,0.0281
17,"VCAM1",0.247595321284481,0.01265
18,"VCAM1",0.24485039829782,0.01765
19,"VCAM1",0.222355963115456,0.01105
20,"VCAM1",0.157297017118648,0.0102333333333333
21,"VCAM1",0.196871929302204,0.0086
22,"VCAM1",0,0.00735
23,"VCAM1",0.121343398637436,0.0071
